# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-01-23 13:35:30 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11023340 LOS PENASQUITOS C NR POWAY CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11023340
#            TS   parameter     statistic     Description
#          7755       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	7755_00060_00003	7755_00060_00003_cd
USGS	11023340	1985-09-07	0.43	A
USGS	11023340	1985-09-08	0.41	A
USGS	11023340	1985-09-09	0.39	A
USGS	11023340	1985-09-10	0.43	A
USGS	11023340	1985-09-11	0.44	A
USGS	11023340	1985-09-12	0.43	A
USGS	11023340	1985-09-13	0.41	A
USGS	11023340	1985-09-14	0.54	A
USGS	11023340	1985-09-15	0.43	A
USGS	11023340	1985-09-16	0.41	A
USGS	11023340	1985-09-17	0.47	A
USGS	11023340	1985-09-18	4.50	A
USGS	11023340	1985-09-19	1.60	A
USGS	11023340	1985-09-20	1.10	A
USGS	11023340	1985-09-21	0.62	A
USGS	11023340	1985-09-22	0.51	A
USGS	11023340	1985-09-23	0.46	A
USGS	11023340	1985-09-24	0.46	A
USGS	11023340	1985-09-25	0.44	A
USGS	11023340	1985-09-26	0.48	A
USGS	11023340	1985-09-27	0.50	A
USGS	11023340	1985-09-28	0.50	A
USGS	11023340	1985-09-29	0.58	A
USGS	11023340	1985-09-30	0.60	A
USGS	11023340	1985-10-01	0.52	A
USGS	11023340	1985-10-02	0.50	A
USGS	11023340	1985-10-03	0.56	A
USGS	11023340	1985-10-04	0.54	A
USGS	11023340	1985-10-05	0.53	A
USGS	11023340	1985-10-06	0.50	A
USGS	11023340	1985-10-07	0.72	A
USGS	11023340	1985-10-08	0.84	A
USGS	11023340	1985-10-09	0.71	A
USGS	11023340	1985-10-10	0.71	A
USGS	11023340	1985-10-11	0.61	A
USGS	11023340	1985-10-12	0.60	A
USGS	11023340	1985-10-13	0.86	A
USGS	11023340	1985-10-14	0.60	A
USGS	11023340	1985-10-15	0.55	A
USGS	11023340	1985-10-16	0.54	A
USGS	11023340	1985-10-17	0.55	A
USGS	11023340	1985-10-18	0.57	A
USGS	11023340	1985-10-19	0.58	A
USGS	11023340	1985-10-20	0.60	A
USGS	11023340	1985-10-21	0.63	A
USGS	11023340	1985-10-22	1.60	A
USGS	11023340	1985-10-23	0.82	A
USGS	11023340	1985-10-24	0.66	A
USGS	11023340	1985-10-25	0.66	A
USGS	11023340	1985-10-26	0.96	A
USGS	11023340	1985-10-27	0.98	A
USGS	11023340	1985-10-28	0.92	A
USGS	11023340	1985-10-29	0.67	A
USGS	11023340	1985-10-30	0.67	A
USGS	11023340	1985-10-31	0.68	A
USGS	11023340	1985-11-01	0.66	A
USGS	11023340	1985-11-02	0.67	A
USGS	11023340	1985-11-03	0.63	A
USGS	11023340	1985-11-04	0.61	A
USGS	11023340	1985-11-05	0.69	A
USGS	11023340	1985-11-06	0.71	A
USGS	11023340	1985-11-07	0.71	A
USGS	11023340	1985-11-08	0.71	A
USGS	11023340	1985-11-09	0.70	A
USGS	11023340	1985-11-10	0.67	A
USGS	11023340	1985-11-11	205	A
USGS	11023340	1985-11-12	93.0	A
USGS	11023340	1985-11-13	10.0	A
USGS	11023340	1985-11-14	3.70	A
USGS	11023340	1985-11-15	2.80	A
USGS	11023340	1985-11-16	2.60	A
USGS	11023340	1985-11-17	1.90	A
USGS	11023340	1985-11-18	1.50	A
USGS	11023340	1985-11-19	1.80	A
USGS	11023340	1985-11-20	1.50	A
USGS	11023340	1985-11-21	1.30	A
USGS	11023340	1985-11-22	1.20	A
USGS	11023340	1985-11-23	1.30	A
USGS	11023340	1985-11-24	4.20	A
USGS	11023340	1985-11-25	282	A
USGS	11023340	1985-11-26	19.0	A
USGS	11023340	1985-11-27	4.70	A
USGS	11023340	1985-11-28	3.30	A
USGS	11023340	1985-11-29	136	A
USGS	11023340	1985-11-30	78.0	A
USGS	11023340	1985-12-01	7.60	A
USGS	11023340	1985-12-02	8.20	A
USGS	11023340	1985-12-03	115	A
USGS	11023340	1985-12-04	13.0	A
USGS	11023340	1985-12-05	7.80	A
USGS	11023340	1985-12-06	6.10	A
USGS	11023340	1985-12-07	5.10	A
USGS	11023340	1985-12-08	4.40	A
USGS	11023340	1985-12-09	7.70	A
USGS	11023340	1985-12-10	15.0	A
USGS	11023340	1985-12-11	93.0	A
USGS	11023340	1985-12-12	15.0	A
USGS	11023340	1985-12-13	9.50	A
USGS	11023340	1985-12-14	7.20	A
USGS	11023340	1985-12-15	5.70	A
USGS	11023340	1985-12-16	4.70	A
USGS	11023340	1985-12-17	4.10	A
USGS	11023340	1985-12-18	3.50	A
USGS	11023340	1985-12-19	3.20	A
USGS	11023340	1985-12-20	3.10	A
USGS	11023340	1985-12-21	3.10	A
USGS	11023340	1985-12-22	3.00	A
USGS	11023340	1985-12-23	2.90	A
USGS	11023340	1985-12-24	2.90	A
USGS	11023340	1985-12-25	2.90	A
USGS	11023340	1985-12-26	2.60	A
USGS	11023340	1985-12-27	2.50	A
USGS	11023340	1985-12-28	2.60	A
USGS	11023340	1985-12-29	2.60	A
USGS	11023340	1985-12-30	2.50	A
USGS	11023340	1985-12-31	2.60	A
USGS	11023340	1986-01-01	2.50	A
USGS	11023340	1986-01-02	2.70	A
USGS	11023340	1986-01-03	2.60	A
USGS	11023340	1986-01-04	2.60	A
USGS	11023340	1986-01-05	2.40	A
USGS	11023340	1986-01-06	2.40	A
USGS	11023340	1986-01-07	2.30	A
USGS	11023340	1986-01-08	2.30	A
USGS	11023340	1986-01-09	2.10	A
USGS	11023340	1986-01-10	2.00	A
USGS	11023340	1986-01-11	2.00	A
USGS	11023340	1986-01-12	2.20	A
USGS	11023340	1986-01-13	2.10	A
USGS	11023340	1986-01-14	2.30	A
USGS	11023340	1986-01-15	2.60	A
USGS	11023340	1986-01-16	2.40	A
USGS	11023340	1986-01-17	2.30	A
USGS	11023340	1986-01-18	2.20	A
USGS	11023340	1986-01-19	2.10	A
USGS	11023340	1986-01-20	2.10	A
USGS	11023340	1986-01-21	2.10	A
USGS	11023340	1986-01-22	2.00	A
USGS	11023340	1986-01-23	2.00	A
USGS	11023340	1986-01-24	1.90	A
USGS	11023340	1986-01-25	2.00	A
USGS	11023340	1986-01-26	1.80	A
USGS	11023340	1986-01-27	1.80	A
USGS	11023340	1986-01-28	1.90	A
USGS	11023340	1986-01-29	2.10	A
USGS	11023340	1986-01-30	44.0	A
USGS	11023340	1986-01-31	7.00	A
USGS	11023340	1986-02-01	16.0	A
USGS	11023340	1986-02-02	3.40	A
USGS	11023340	1986-02-03	2.50	A
USGS	11023340	1986-02-04	2.30	A
USGS	11023340	1986-02-05	1.90	A
USGS	11023340	1986-02-06	1.80	A
USGS	11023340	1986-02-07	3.70	A
USGS	11023340	1986-02-08	98.0	A
USGS	11023340	1986-02-09	13.0	A
USGS	11023340	1986-02-10	4.60	A
USGS	11023340	1986-02-11	4.40	A
USGS	11023340	1986-02-12	3.90	A
USGS	11023340	1986-02-13	3.70	A
USGS	11023340	1986-02-14	4.20	A
USGS	11023340	1986-02-15	609	A
USGS	11023340	1986-02-16	77.0	A
USGS	11023340	1986-02-17	27.0	A
USGS	11023340	1986-02-18	17.0	A
USGS	11023340	1986-02-19	15.0	A
USGS	11023340	1986-02-20	12.0	A
USGS	11023340	1986-02-21	8.60	A
USGS	11023340	1986-02-22	7.00	A
USGS	11023340	1986-02-23	6.00	A
USGS	11023340	1986-02-24	5.50	A
USGS	11023340	1986-02-25	5.00	A
USGS	11023340	1986-02-26	4.50	A
USGS	11023340	1986-02-27	4.00	A
USGS	11023340	1986-02-28	4.00	A
USGS	11023340	1986-03-01	4.00	A
USGS	11023340	1986-03-02	3.70	A
USGS	11023340	1986-03-03	3.40	A
USGS	11023340	1986-03-04	3.30	A
USGS	11023340	1986-03-05	3.40	A
USGS	11023340	1986-03-06	3.30	A
USGS	11023340	1986-03-07	3.60	A
USGS	11023340	1986-03-08	42.0	A
USGS	11023340	1986-03-09	30.0	A
USGS	11023340	1986-03-10	118	A
USGS	11023340	1986-03-11	165	A
USGS	11023340	1986-03-12	91.0	A
USGS	11023340	1986-03-13	53.0	A
USGS	11023340	1986-03-14	94.0	A
USGS	11023340	1986-03-15	41.0	A
USGS	11023340	1986-03-16	439	A
USGS	11023340	1986-03-17	240	A
USGS	11023340	1986-03-18	68.0	A
USGS	11023340	1986-03-19	33.0	A
USGS	11023340	1986-03-20	22.0	A
USGS	11023340	1986-03-21	17.0	A
USGS	11023340	1986-03-22	14.0	A
USGS	11023340	1986-03-23	12.0	A
USGS	11023340	1986-03-24	9.80	A
USGS	11023340	1986-03-25	8.40	A
USGS	11023340	1986-03-26	7.90	A
USGS	11023340	1986-03-27	7.90	A
USGS	11023340	1986-03-28	6.40	A
USGS	11023340	1986-03-29	6.50	A
USGS	11023340	1986-03-30	6.20	A
USGS	11023340	1986-03-31	5.90	A
USGS	11023340	1986-04-01	6.50	A
USGS	11023340	1986-04-02	5.90	A
USGS	11023340	1986-04-03	5.80	A
USGS	11023340	1986-04-04	5.30	A
USGS	11023340	1986-04-05	5.00	A
USGS	11023340	1986-04-06	58.0	A
USGS	11023340	1986-04-07	7.60	A
USGS	11023340	1986-04-08	5.10	A
USGS	11023340	1986-04-09	4.70	A
USGS	11023340	1986-04-10	4.30	A
USGS	11023340	1986-04-11	4.30	A
USGS	11023340	1986-04-12	4.10	A
USGS	11023340	1986-04-13	4.00	A
USGS	11023340	1986-04-14	3.90	A
USGS	11023340	1986-04-15	3.80	A
USGS	11023340	1986-04-16	3.70	A
USGS	11023340	1986-04-17	3.40	A
USGS	11023340	1986-04-18	3.30	A
USGS	11023340	1986-04-19	3.40	A
USGS	11023340	1986-04-20	3.30	A
USGS	11023340	1986-04-21	3.40	A
USGS	11023340	1986-04-22	3.40	A
USGS	11023340	1986-04-23	3.80	A
USGS	11023340	1986-04-24	3.50	A
USGS	11023340	1986-04-25	3.40	A
USGS	11023340	1986-04-26	3.30	A
USGS	11023340	1986-04-27	3.20	A
USGS	11023340	1986-04-28	3.10	A
USGS	11023340	1986-04-29	3.10	A
USGS	11023340	1986-04-30	2.90	A
USGS	11023340	1986-05-01	2.70	A
USGS	11023340	1986-05-02	2.70	A
USGS	11023340	1986-05-03	3.10	A
USGS	11023340	1986-05-04	2.40	A
USGS	11023340	1986-05-05	1.80	A
USGS	11023340	1986-05-06	1.80	A
USGS	11023340	1986-05-07	1.80	A
USGS	11023340	1986-05-08	1.80	A
USGS	11023340	1986-05-09	1.80	A
USGS	11023340	1986-05-10	1.80	A
USGS	11023340	1986-05-11	1.70	A
USGS	11023340	1986-05-12	1.60	A
USGS	11023340	1986-05-13	1.60	A
USGS	11023340	1986-05-14	1.70	A
USGS	11023340	1986-05-15	1.60	A
USGS	11023340	1986-05-16	1.60	A
USGS	11023340	1986-05-17	1.50	A
USGS	11023340	1986-05-18	1.30	A
USGS	11023340	1986-05-19	1.10	A
USGS	11023340	1986-05-20	1.00	A
USGS	11023340	1986-05-21	0.95	A
USGS	11023340	1986-05-22	1.10	A
USGS	11023340	1986-05-23	1.20	A
USGS	11023340	1986-05-24	2.00	A
USGS	11023340	1986-05-25	1.10	A
USGS	11023340	1986-05-26	0.95	A
USGS	11023340	1986-05-27	0.92	A
USGS	11023340	1986-05-28	0.95	A
USGS	11023340	1986-05-29	0.99	A
USGS	11023340	1986-05-30	1.10	A
USGS	11023340	1986-05-31	0.99	A
USGS	11023340	1986-06-01	0.98	A
USGS	11023340	1986-06-02	1.00	A
USGS	11023340	1986-06-03	0.85	A
USGS	11023340	1986-06-04	0.90	A
USGS	11023340	1986-06-05	0.86	A
USGS	11023340	1986-06-06	0.86	A
USGS	11023340	1986-06-07	0.85	A
USGS	11023340	1986-06-08	0.82	A
USGS	11023340	1986-06-09	0.77	A
USGS	11023340	1986-06-10	0.78	A
USGS	11023340	1986-06-11	0.89	A
USGS	11023340	1986-06-12	0.94	A
USGS	11023340	1986-06-13	0.83	A
USGS	11023340	1986-06-14	0.80	A
USGS	11023340	1986-06-15	0.78	A
USGS	11023340	1986-06-16	0.73	A
USGS	11023340	1986-06-17	0.78	A
USGS	11023340	1986-06-18	0.93	A
USGS	11023340	1986-06-19	0.74	A
USGS	11023340	1986-06-20	0.64	A
USGS	11023340	1986-06-21	0.84	A
USGS	11023340	1986-06-22	0.73	A
USGS	11023340	1986-06-23	0.76	A
USGS	11023340	1986-06-24	0.82	A
USGS	11023340	1986-06-25	0.95	A
USGS	11023340	1986-06-26	0.88	A
USGS	11023340	1986-06-27	0.73	A
USGS	11023340	1986-06-28	0.77	A
USGS	11023340	1986-06-29	0.81	A
USGS	11023340	1986-06-30	0.81	A
USGS	11023340	1986-07-01	0.86	A
USGS	11023340	1986-07-02	0.86	A
USGS	11023340	1986-07-03	0.74	A
USGS	11023340	1986-07-04	0.63	A
USGS	11023340	1986-07-05	0.64	A
USGS	11023340	1986-07-06	0.65	A
USGS	11023340	1986-07-07	0.62	A
USGS	11023340	1986-07-08	0.69	A
USGS	11023340	1986-07-09	0.79	A
USGS	11023340	1986-07-10	0.97	A
USGS	11023340	1986-07-11	0.84	A
USGS	11023340	1986-07-12	0.76	A
USGS	11023340	1986-07-13	1.20	A
USGS	11023340	1986-07-14	0.73	A
USGS	11023340	1986-07-15	0.77	A
USGS	11023340	1986-07-16	0.92	A
USGS	11023340	1986-07-17	0.79	A
USGS	11023340	1986-07-18	0.73	A
USGS	11023340	1986-07-19	0.68	A
USGS	11023340	1986-07-20	0.61	A
USGS	11023340	1986-07-21	0.66	A
USGS	11023340	1986-07-22	1.10	A
USGS	11023340	1986-07-23	2.80	A
USGS	11023340	1986-07-24	1.30	A
USGS	11023340	1986-07-25	0.94	A
USGS	11023340	1986-07-26	0.80	A
USGS	11023340	1986-07-27	0.72	A
USGS	11023340	1986-07-28	0.65	A
USGS	11023340	1986-07-29	0.78	A
USGS	11023340	1986-07-30	0.64	A
USGS	11023340	1986-07-31	0.61	A
USGS	11023340	1986-08-01	0.61	A
USGS	11023340	1986-08-02	0.61	A
USGS	11023340	1986-08-03	0.64	A
USGS	11023340	1986-08-04	0.64	A
USGS	11023340	1986-08-05	0.65	A
USGS	11023340	1986-08-06	0.63	A
USGS	11023340	1986-08-07	0.65	A
USGS	11023340	1986-08-08	0.69	A
USGS	11023340	1986-08-09	0.73	A
USGS	11023340	1986-08-10	0.64	A
USGS	11023340	1986-08-11	0.59	A
USGS	11023340	1986-08-12	0.57	A
USGS	11023340	1986-08-13	0.74	A
USGS	11023340	1986-08-14	0.85	A
USGS	11023340	1986-08-15	0.82	A
USGS	11023340	1986-08-16	0.71	A
USGS	11023340	1986-08-17	0.68	A
USGS	11023340	1986-08-18	13.0	A
USGS	11023340	1986-08-19	1.90	A
USGS	11023340	1986-08-20	0.77	A
USGS	11023340	1986-08-21	0.70	A
USGS	11023340	1986-08-22	0.71	A
USGS	11023340	1986-08-23	0.66	A
USGS	11023340	1986-08-24	0.77	A
USGS	11023340	1986-08-25	0.70	A
USGS	11023340	1986-08-26	0.73	A
USGS	11023340	1986-08-27	0.73	A
USGS	11023340	1986-08-28	0.75	A
USGS	11023340	1986-08-29	0.69	A
USGS	11023340	1986-08-30	0.76	A
USGS	11023340	1986-08-31	0.79	A
USGS	11023340	1986-09-01	0.87	A
USGS	11023340	1986-09-02	0.92	A
USGS	11023340	1986-09-03	0.99	A
USGS	11023340	1986-09-04	1.10	A
USGS	11023340	1986-09-05	0.96	A
USGS	11023340	1986-09-06	0.91	A
USGS	11023340	1986-09-07	0.92	A
USGS	11023340	1986-09-08	0.87	A
USGS	11023340	1986-09-09	0.80	A
USGS	11023340	1986-09-10	0.73	A
USGS	11023340	1986-09-11	0.72	A
USGS	11023340	1986-09-12	0.78	A
USGS	11023340	1986-09-13	1.10	A
USGS	11023340	1986-09-14	1.10	A
USGS	11023340	1986-09-15	1.10	A
USGS	11023340	1986-09-16	0.77	A
USGS	11023340	1986-09-17	0.65	A
USGS	11023340	1986-09-18	0.66	A
USGS	11023340	1986-09-19	0.66	A
USGS	11023340	1986-09-20	0.69	A
USGS	11023340	1986-09-21	0.83	A
USGS	11023340	1986-09-22	2.80	A
USGS	11023340	1986-09-23	1.80	A
USGS	11023340	1986-09-24	4.40	A
USGS	11023340	1986-09-25	84.0	A
USGS	11023340	1986-09-26	5.70	A
USGS	11023340	1986-09-27	2.40	A
USGS	11023340	1986-09-28	1.50	A
USGS	11023340	1986-09-29	1.20	A
USGS	11023340	1986-09-30	1.00	A
USGS	11023340	1986-10-01	0.93	A
USGS	11023340	1986-10-02	1.40	A
USGS	11023340	1986-10-03	1.30	A
USGS	11023340	1986-10-04	0.89	A
USGS	11023340	1986-10-05	0.83	A
USGS	11023340	1986-10-06	0.77	A
USGS	11023340	1986-10-07	0.82	A
USGS	11023340	1986-10-08	0.88	A
USGS	11023340	1986-10-09	6.90	A
USGS	11023340	1986-10-10	44.0	A
USGS	11023340	1986-10-11	4.80	A
USGS	11023340	1986-10-12	2.50	A
USGS	11023340	1986-10-13	1.70	A
USGS	11023340	1986-10-14	1.30	A
USGS	11023340	1986-10-15	1.10	A
USGS	11023340	1986-10-16	1.20	A
USGS	11023340	1986-10-17	1.30	A
USGS	11023340	1986-10-18	1.30	A
USGS	11023340	1986-10-19	1.20	A
USGS	11023340	1986-10-20	1.20	A
USGS	11023340	1986-10-21	1.30	A
USGS	11023340	1986-10-22	1.10	A
USGS	11023340	1986-10-23	1.20	A
USGS	11023340	1986-10-24	1.10	A
USGS	11023340	1986-10-25	1.10	A
USGS	11023340	1986-10-26	1.10	A
USGS	11023340	1986-10-27	0.96	A
USGS	11023340	1986-10-28	0.94	A
USGS	11023340	1986-10-29	0.98	A
USGS	11023340	1986-10-30	0.98	A
USGS	11023340	1986-10-31	1.10	A
USGS	11023340	1986-11-01	0.99	A
USGS	11023340	1986-11-02	0.88	A
USGS	11023340	1986-11-03	0.86	A
USGS	11023340	1986-11-04	0.90	A
USGS	11023340	1986-11-05	1.00	A
USGS	11023340	1986-11-06	1.00	A
USGS	11023340	1986-11-07	1.10	A
USGS	11023340	1986-11-08	1.10	A
USGS	11023340	1986-11-09	1.00	A
USGS	11023340	1986-11-10	0.90	A
USGS	11023340	1986-11-11	0.94	A
USGS	11023340	1986-11-12	1.00	A
USGS	11023340	1986-11-13	1.00	A
USGS	11023340	1986-11-14	1.00	A
USGS	11023340	1986-11-15	1.10	A
USGS	11023340	1986-11-16	1.00	A
USGS	11023340	1986-11-17	15.0	A
USGS	11023340	1986-11-18	131	A
USGS	11023340	1986-11-19	6.00	A
USGS	11023340	1986-11-20	3.10	A
USGS	11023340	1986-11-21	2.60	A
USGS	11023340	1986-11-22	2.30	A
USGS	11023340	1986-11-23	1.90	A
USGS	11023340	1986-11-24	1.70	A
USGS	11023340	1986-11-25	1.30	A
USGS	11023340	1986-11-26	1.10	A
USGS	11023340	1986-11-27	0.98	A
USGS	11023340	1986-11-28	0.95	A
USGS	11023340	1986-11-29	0.96	A
USGS	11023340	1986-11-30	1.00	A
USGS	11023340	1986-12-01	1.20	A
USGS	11023340	1986-12-02	1.40	A
USGS	11023340	1986-12-03	1.30	A
USGS	11023340	1986-12-04	1.10	A
USGS	11023340	1986-12-05	3.00	A
USGS	11023340	1986-12-06	75.0	A
USGS	11023340	1986-12-07	100	A
USGS	11023340	1986-12-08	15.0	A
USGS	11023340	1986-12-09	7.00	A
USGS	11023340	1986-12-10	3.80	A
USGS	11023340	1986-12-11	2.70	A
USGS	11023340	1986-12-12	2.30	A
USGS	11023340	1986-12-13	2.20	A
USGS	11023340	1986-12-14	2.10	A
USGS	11023340	1986-12-15	2.10	A
USGS	11023340	1986-12-16	2.10	A
USGS	11023340	1986-12-17	2.00	A
USGS	11023340	1986-12-18	2.00	A
USGS	11023340	1986-12-19	1.90	A
USGS	11023340	1986-12-20	21.0	A
USGS	11023340	1986-12-21	5.90	A
USGS	11023340	1986-12-22	2.40	A
USGS	11023340	1986-12-23	2.20	A
USGS	11023340	1986-12-24	2.10	A
USGS	11023340	1986-12-25	2.10	A
USGS	11023340	1986-12-26	1.90	A
USGS	11023340	1986-12-27	1.80	A
USGS	11023340	1986-12-28	1.80	A
USGS	11023340	1986-12-29	1.80	A
USGS	11023340	1986-12-30	1.80	A
USGS	11023340	1986-12-31	1.80	A
USGS	11023340	1987-01-01	1.80	A
USGS	11023340	1987-01-02	1.80	A
USGS	11023340	1987-01-03	1.80	A
USGS	11023340	1987-01-04	101	A
USGS	11023340	1987-01-05	138	A
USGS	11023340	1987-01-06	13.0	A
USGS	11023340	1987-01-07	27.0	A
USGS	11023340	1987-01-08	6.30	A
USGS	11023340	1987-01-09	4.50	A
USGS	11023340	1987-01-10	4.30	A
USGS	11023340	1987-01-11	3.50	A
USGS	11023340	1987-01-12	3.00	A
USGS	11023340	1987-01-13	3.10	A
USGS	11023340	1987-01-14	3.00	A
USGS	11023340	1987-01-15	2.70	A
USGS	11023340	1987-01-16	2.70	A
USGS	11023340	1987-01-17	2.50	A
USGS	11023340	1987-01-18	2.30	A
USGS	11023340	1987-01-19	2.30	A
USGS	11023340	1987-01-20	2.30	A
USGS	11023340	1987-01-21	2.20	A
USGS	11023340	1987-01-22	2.20	A
USGS	11023340	1987-01-23	2.30	A
USGS	11023340	1987-01-24	2.30	A
USGS	11023340	1987-01-25	2.10	A
USGS	11023340	1987-01-26	2.00	A
USGS	11023340	1987-01-27	2.20	A
USGS	11023340	1987-01-28	2.80	A
USGS	11023340	1987-01-29	2.80	A
USGS	11023340	1987-01-30	2.60	A
USGS	11023340	1987-01-31	2.40	A
USGS	11023340	1987-02-01	2.20	A
USGS	11023340	1987-02-02	2.10	A
USGS	11023340	1987-02-03	2.00	A
USGS	11023340	1987-02-04	2.20	A
USGS	11023340	1987-02-05	2.00	A
USGS	11023340	1987-02-06	1.90	A
USGS	11023340	1987-02-07	2.20	A
USGS	11023340	1987-02-08	2.20	A
USGS	11023340	1987-02-09	2.10	A
USGS	11023340	1987-02-10	2.20	A
USGS	11023340	1987-02-11	2.00	A
USGS	11023340	1987-02-12	2.00	A
USGS	11023340	1987-02-13	2.80	A
USGS	11023340	1987-02-14	12.0	A
USGS	11023340	1987-02-15	3.90	A
USGS	11023340	1987-02-16	4.00	A
USGS	11023340	1987-02-17	2.00	A
USGS	11023340	1987-02-18	1.80	A
USGS	11023340	1987-02-19	1.80	A
USGS	11023340	1987-02-20	1.70	A
USGS	11023340	1987-02-21	1.60	A
USGS	11023340	1987-02-22	1.50	A
USGS	11023340	1987-02-23	4.30	A
USGS	11023340	1987-02-24	30.0	A
USGS	11023340	1987-02-25	21.0	A
USGS	11023340	1987-02-26	41.0	A
USGS	11023340	1987-02-27	4.50	A
USGS	11023340	1987-02-28	3.40	A
USGS	11023340	1987-03-01	3.00	A
USGS	11023340	1987-03-02	2.70	A
USGS	11023340	1987-03-03	2.60	A
USGS	11023340	1987-03-04	2.50	A
USGS	11023340	1987-03-05	2.70	A
USGS	11023340	1987-03-06	21.0	A
USGS	11023340	1987-03-07	10.0	A
USGS	11023340	1987-03-08	3.80	A
USGS	11023340	1987-03-09	3.00	A
USGS	11023340	1987-03-10	2.20	A
USGS	11023340	1987-03-11	2.20	A
USGS	11023340	1987-03-12	1.90	A
USGS	11023340	1987-03-13	1.80	A
USGS	11023340	1987-03-14	2.60	A
USGS	11023340	1987-03-15	16.0	A
USGS	11023340	1987-03-16	4.80	A
USGS	11023340	1987-03-17	2.60	A
USGS	11023340	1987-03-18	2.20	A
USGS	11023340	1987-03-19	2.20	A
USGS	11023340	1987-03-20	2.10	A
USGS	11023340	1987-03-21	15.0	A
USGS	11023340	1987-03-22	26.0	A
USGS	11023340	1987-03-23	4.50	A
USGS	11023340	1987-03-24	4.10	A
USGS	11023340	1987-03-25	2.70	A
USGS	11023340	1987-03-26	2.80	A
USGS	11023340	1987-03-27	3.60	A
USGS	11023340	1987-03-28	2.60	A
USGS	11023340	1987-03-29	2.10	A
USGS	11023340	1987-03-30	1.90	A
USGS	11023340	1987-03-31	1.80	A
USGS	11023340	1987-04-01	1.70	A
USGS	11023340	1987-04-02	1.70	A
USGS	11023340	1987-04-03	9.10	A
USGS	11023340	1987-04-04	16.0	A
USGS	11023340	1987-04-05	3.60	A
USGS	11023340	1987-04-06	2.50	A
USGS	11023340	1987-04-07	2.20	A
USGS	11023340	1987-04-08	1.90	A
USGS	11023340	1987-04-09	1.80	A
USGS	11023340	1987-04-10	1.60	A
USGS	11023340	1987-04-11	1.70	A
USGS	11023340	1987-04-12	1.60	A
USGS	11023340	1987-04-13	1.60	A
USGS	11023340	1987-04-14	1.50	A
USGS	11023340	1987-04-15	1.50	A
USGS	11023340	1987-04-16	1.70	A
USGS	11023340	1987-04-17	1.60	A
USGS	11023340	1987-04-18	1.50	A
USGS	11023340	1987-04-19	1.70	A
USGS	11023340	1987-04-20	1.60	A
USGS	11023340	1987-04-21	1.80	A
USGS	11023340	1987-04-22	1.80	A
USGS	11023340	1987-04-23	1.50	A
USGS	11023340	1987-04-24	1.50	A
USGS	11023340	1987-04-25	1.10	A
USGS	11023340	1987-04-26	1.10	A
USGS	11023340	1987-04-27	1.30	A
USGS	11023340	1987-04-28	1.50	A
USGS	11023340	1987-04-29	1.70	A
USGS	11023340	1987-04-30	2.00	A
USGS	11023340	1987-05-01	2.00	A
USGS	11023340	1987-05-02	2.20	A
USGS	11023340	1987-05-03	1.50	A
USGS	11023340	1987-05-04	1.00	A
USGS	11023340	1987-05-05	1.30	A
USGS	11023340	1987-05-06	1.50	A
USGS	11023340	1987-05-07	1.60	A
USGS	11023340	1987-05-08	1.20	A
USGS	11023340	1987-05-09	1.30	A
USGS	11023340	1987-05-10	1.30	A
USGS	11023340	1987-05-11	1.10	A
USGS	11023340	1987-05-12	1.10	A
USGS	11023340	1987-05-13	1.10	A
USGS	11023340	1987-05-14	1.10	A
USGS	11023340	1987-05-15	1.10	A
USGS	11023340	1987-05-16	1.20	A
USGS	11023340	1987-05-17	1.00	A
USGS	11023340	1987-05-18	0.70	A
USGS	11023340	1987-05-19	0.68	A
USGS	11023340	1987-05-20	0.87	A
USGS	11023340	1987-05-21	1.10	A
USGS	11023340	1987-05-22	0.99	A
USGS	11023340	1987-05-23	0.81	A
USGS	11023340	1987-05-24	0.89	A
USGS	11023340	1987-05-25	1.10	A
USGS	11023340	1987-05-26	1.40	A
USGS	11023340	1987-05-27	1.80	A
USGS	11023340	1987-05-28	1.20	A
USGS	11023340	1987-05-29	1.00	A
USGS	11023340	1987-05-30	0.96	A
USGS	11023340	1987-05-31	0.86	A
USGS	11023340	1987-06-01	0.77	A
USGS	11023340	1987-06-02	0.67	A
USGS	11023340	1987-06-03	0.62	A
USGS	11023340	1987-06-04	0.63	A
USGS	11023340	1987-06-05	0.64	A
USGS	11023340	1987-06-06	0.76	A
USGS	11023340	1987-06-07	0.76	A
USGS	11023340	1987-06-08	0.74	A
USGS	11023340	1987-06-09	0.72	A
USGS	11023340	1987-06-10	0.60	A
